"","Symbol","Date","Prev.Close","Open.Price","High.Price","Low.Price","Close.Price","Average.Price","Total.Traded.Quantity","MA30","MA50","MA100","MA200"
"2738","AXISBANK","3-Aug-10",1350.75,1350.75,1371.6,1345.3,1356,1362.16,990716,1305.936667,1273.707,1239.3975,1130.284
"2739","AXISBANK","4-Aug-10",1356,1360,1363.35,1325.1,1331.4,1336.95,1180571,1308.67,1277.197,1241.201,1131.911
"2740","AXISBANK","5-Aug-10",1331.4,1334.5,1344.05,1312.05,1316.6,1328.28,1346929,1310.45,1279.213,1242.94,1133.4615
"2741","AXISBANK","6-Aug-10",1316.6,1317.75,1330.8,1305.75,1314.3,1320.99,662095,1312.623333,1280.992,1244.634,1134.97725
"2742","AXISBANK","9-Aug-10",1314.3,1314.3,1321.8,1294,1309.8,1306.78,1572650,1314.218333,1282.541,1246.24,1136.55475
"2743","AXISBANK","10-Aug-10",1309.8,1310,1315,1288.5,1294.9,1302.82,1348168,1316.026667,1284.805,1247.551,1138.144
"2744","AXISBANK","11-Aug-10",1294.9,1294.9,1301.5,1276.65,1289.1,1286.8,1324664,1317.583333,1286.564,1248.882,1139.75875
"2745","AXISBANK","12-Aug-10",1289.1,1280,1319.85,1274.85,1315.6,1303.5,1195305,1320.315,1288.03,1250.573,1141.3665
"2746","AXISBANK","13-Aug-10",1315.6,1320,1336,1320,1328.2,1329.16,906967,1323.348333,1289.685,1252.2355,1143.168
"2747","AXISBANK","16-Aug-10",1328.2,1330.5,1346.7,1323.6,1336.6,1333.95,995518,1326.703333,1292.121,1254.0535,1145.0895
"2748","AXISBANK","17-Aug-10",1336.6,1337,1343.55,1323.3,1330.75,1332.68,915432,1329.285,1294.212,1255.4285,1147.10275
"2749","AXISBANK","18-Aug-10",1330.75,1330.75,1359,1320,1353.25,1334.81,1261419,1333.158333,1296.484,1256.9715,1149.33075
"2750","AXISBANK","19-Aug-10",1353.25,1358,1366,1342,1363.55,1355.98,936843,1337.225,1298.795,1258.876,1151.6115
"2751","AXISBANK","20-Aug-10",1363.55,1358,1375,1352.55,1367,1366.05,924946,1340.355,1301.219,1260.8635,1153.9765
"2752","AXISBANK","23-Aug-10",1367,1367,1385.7,1360.4,1381.25,1374.08,730367,1343.453333,1303.714,1262.9405,1156.26225
"2753","AXISBANK","24-Aug-10",1381.25,1375,1385,1357.9,1372.15,1369.41,1083054,1345.868333,1306.252,1264.891,1158.5425
"2754","AXISBANK","25-Aug-10",1372.15,1364,1381,1357.9,1361.7,1368.84,1315601,1347.443333,1309.074,1266.7625,1160.6615
"2755","AXISBANK","26-Aug-10",1361.7,1363,1375,1350,1367.8,1365.17,1437661,1348.026667,1312.13,1268.7975,1162.5105
"2756","AXISBANK","27-Aug-10",1367.8,1367,1383.25,1318.6,1326.95,1351.68,945253,1347.02,1314.439,1270.4995,1164.16325
"2757","AXISBANK","30-Aug-10",1326.95,1332,1349,1312,1323.95,1331.45,695831,1345.791667,1315.972,1271.9045,1165.757
"2758","AXISBANK","31-Aug-10",1323.95,1276.85,1340,1150,1330.65,1316.3,863702,1344.515,1317.872,1273.442,1167.50975
"2759","AXISBANK","1-Sep-10",1330.65,1330.65,1359,1330.65,1354.1,1344.17,906996,1344.746667,1319.966,1275.407,1169.29975
"2760","AXISBANK","2-Sep-10",1354.1,1359.1,1395.8,1359.1,1388.05,1381.85,1595855,1345.788333,1322.463,1277.8045,1171.23375
"2761","AXISBANK","3-Sep-10",1388.05,1400,1400,1365.5,1379.65,1378.24,702622,1345.445,1325.074,1280.117,1173.121
"2762","AXISBANK","6-Sep-10",1379.65,1384,1405.5,1383.2,1394.65,1395.72,1011487,1345.738333,1327.728,1282.4705,1175.0985
"2763","AXISBANK","7-Sep-10",1394.65,1396,1406.4,1377,1397.5,1391.65,844266,1346.506667,1330.865,1284.5755,1177.15325
"2764","AXISBANK","8-Sep-10",1397.5,1390,1392.7,1373.1,1381.25,1380.91,1031056,1347.55,1333.642,1286.014,1179.09925
"2765","AXISBANK","9-Sep-10",1381.25,1385,1391.9,1367.3,1379.4,1377.91,773143,1348.01,1336.557,1287.5585,1180.99925
"2766","AXISBANK","13-Sep-10",1379.4,1386,1432.85,1386,1426.2,1419.79,1289414,1350.768333,1340.337,1289.4615,1183.12975
"2767","AXISBANK","14-Sep-10",1426.2,1430.5,1437,1405.6,1426.3,1423.08,1205896,1353.286667,1344.144,1290.9285,1185.178
"2768","AXISBANK","15-Sep-10",1426.3,1429,1475,1426,1470,1457.73,1692129,1357.086667,1348.478,1292.863,1187.54125
"2769","AXISBANK","16-Sep-10",1470,1470,1523,1462.15,1484.8,1491.84,2014018,1362.2,1353.433,1295.17,1190.10925
"2770","AXISBANK","17-Sep-10",1484.8,1485.05,1513,1481,1506.5,1500.87,1286639,1368.53,1358.732,1297.494,1192.64475
"2771","AXISBANK","20-Sep-10",1506.5,1505,1567,1488.2,1546.85,1513.78,1429001,1376.281667,1364.207,1300.2625,1195.19475
"2772","AXISBANK","21-Sep-10",1546.85,1550.5,1582.55,1525.15,1530.75,1548.08,2091577,1383.646667,1369.056,1302.965,1197.61125
"2773","AXISBANK","22-Sep-10",1530.75,1536,1552,1515,1529.7,1530.12,1529892,1391.473333,1373.656,1305.7675,1200.01175
"2774","AXISBANK","23-Sep-10",1529.7,1532,1539.7,1489.7,1495.25,1512.67,1661075,1398.345,1377.272,1308.307,1202.35275
"2775","AXISBANK","24-Sep-10",1495.25,1496.2,1512.95,1475.4,1506.85,1493.23,1726942,1404.72,1380.403,1311.036,1204.84175
"2776","AXISBANK","27-Sep-10",1506.85,1519.95,1526.8,1493.2,1507.15,1513.09,898073,1410.685,1383.403,1314.196,1207.179
"2777","AXISBANK","28-Sep-10",1507.15,1504,1519.9,1492.4,1505.3,1504.48,1397148,1416.308333,1386.293,1316.7545,1209.62625
"2778","AXISBANK","29-Sep-10",1505.3,1450.2,1522.35,1450.2,1510.4,1509.83,1287923,1422.296667,1389.122,1319.265,1212.0715
"2779","AXISBANK","30-Sep-10",1510.4,1510.45,1542.95,1487.45,1536.6,1526.06,2183657,1428.408333,1392.911,1321.732,1214.73575
"2780","AXISBANK","1-Oct-10",1536.6,1538,1584,1538,1574.85,1563.07,1062768,1435.451667,1397.272,1324.365,1217.63675
"2781","AXISBANK","4-Oct-10",1574.85,1582,1596.2,1571.1,1577.1,1582.13,737526,1442.455,1401.015,1327.1785,1220.72375
"2782","AXISBANK","5-Oct-10",1577.1,1577.1,1590.4,1570.1,1575.3,1580.88,866991,1448.923333,1404.804,1330.3095,1223.914
"2783","AXISBANK","6-Oct-10",1575.3,1590,1598.7,1552.4,1562.25,1571.25,1356451,1455.26,1408.56,1333.385,1227.0165
"2784","AXISBANK","7-Oct-10",1562.25,1562.25,1583,1561,1568.7,1570.77,971865,1462.16,1412.935,1337.0215,1230.1885
"2785","AXISBANK","8-Oct-10",1568.7,1572,1583.7,1556.1,1570.35,1569.34,1166059,1468.911667,1417.03,1340.6455,1233.26875
"2786","AXISBANK","11-Oct-10",1570.35,1576.2,1605.5,1538.15,1550.85,1568.67,2004183,1476.375,1421.178,1343.9975,1236.172
"2787","AXISBANK","12-Oct-10",1550.85,1565.85,1565.9,1525.1,1543.2,1537.02,849853,1483.683333,1425.027,1347.446,1238.976
"2788","AXISBANK","13-Oct-10",1543.2,1551,1594.65,1547.05,1588.75,1574.29,1027258,1492.286667,1429.682,1351.6945,1241.983
"2789","AXISBANK","14-Oct-10",1588.75,1595,1608.5,1557.25,1563.9,1587.4,1901910,1499.28,1434.332,1355.7645,1244.87875
"2790","AXISBANK","15-Oct-10",1563.9,1565,1575,1496.1,1502.05,1515.77,2506589,1503.08,1438.041,1358.627,1247.482
"2791","AXISBANK","18-Oct-10",1502.05,1427,1499,1427,1481.95,1474.12,2240881,1506.49,1441.394,1361.193,1249.94575
"2792","AXISBANK","19-Oct-10",1481.95,1489,1497.3,1462.05,1468.5,1478.53,1640561,1508.951667,1444.568,1363.5545,1252.32775
"2793","AXISBANK","20-Oct-10",1468.5,1465,1477,1451,1455.2,1464.04,1050854,1510.875,1447.774,1366.2895,1254.53975
"2794","AXISBANK","21-Oct-10",1455.2,1470,1513.25,1460,1506.3,1489.94,1934851,1515.043333,1452.118,1369.341,1257.09225
"2795","AXISBANK","22-Oct-10",1506.3,1513.85,1513.85,1461,1464,1476.48,926228,1517.863333,1455.086,1371.558,1259.398
"2796","AXISBANK","25-Oct-10",1464,1467,1490,1460,1464.55,1473.79,939280,1519.141667,1457.813,1373.749,1261.641
"2797","AXISBANK","26-Oct-10",1464.55,1470,1470.25,1455.25,1459.5,1461.92,883939,1520.248333,1460.271,1376.196,1263.6915
"2798","AXISBANK","27-Oct-10",1459.5,1460.5,1462.7,1438.05,1447.05,1447.1,702438,1519.483333,1462.597,1378.4045,1265.68025
"2799","AXISBANK","28-Oct-10",1447.05,1455.5,1471.2,1440,1444.8,1452.74,1935296,1518.15,1464.428,1380.456,1267.70275
"2800","AXISBANK","29-Oct-10",1444.8,1448.8,1483,1431.05,1471.05,1454.43,1209283,1516.968333,1466.578,1382.6865,1269.7275
"2801","AXISBANK","1-Nov-10",1471.05,1488.9,1524.35,1482.1,1513.6,1507.73,1028011,1515.86,1469.51,1385.3645,1271.9065
"2802","AXISBANK","2-Nov-10",1513.6,1524,1537.5,1513.05,1526.6,1526.6,1013100,1515.721667,1472.417,1388.0655,1274.00125
"2803","AXISBANK","3-Nov-10",1526.6,1528.15,1543.6,1528,1536.1,1535.4,532916,1515.935,1475.696,1390.974,1276.153
"2804","AXISBANK","4-Nov-10",1536.1,1550.7,1555.5,1538.1,1544.4,1546.01,533182,1517.573333,1479.35,1394.212,1278.45625
"2805","AXISBANK","5-Nov-10",1544.4,1555,1558.85,1543,1549.85,1551.8,73352,1519.006667,1482.991,1397.5605,1280.89925
"2806","AXISBANK","8-Nov-10",1549.85,1559,1584,1538.6,1555.9,1562.99,1296521,1520.631667,1487.57,1401.0045,1283.5205
"2807","AXISBANK","9-Nov-10",1555.9,1555,1566.75,1541,1562.3,1554.99,772011,1522.531667,1492.337,1404.1545,1286.2385
"2808","AXISBANK","10-Nov-10",1562.3,1567,1567,1536.3,1543.4,1549.28,700695,1523.631667,1496.592,1407.232,1289.09175
"2809","AXISBANK","11-Nov-10",1543.4,1546,1559.8,1517.5,1522.4,1539.55,633559,1523.158333,1499.958,1409.962,1291.60975
"2810","AXISBANK","12-Nov-10",1522.4,1528,1528,1481.45,1492,1499.11,908959,1520.396667,1502.037,1412.25,1293.94125
"2811","AXISBANK","15-Nov-10",1492,1500.25,1535,1485.05,1521.7,1517.75,646911,1518.55,1504.878,1414.976,1296.237
"2812","AXISBANK","16-Nov-10",1521.7,1533.75,1533.95,1445,1469.15,1473.04,1447541,1515.011667,1506.368,1417.048,1298.39625
"2813","AXISBANK","18-Nov-10",1469.15,1499,1499,1389,1426,1427.07,5100637,1510.47,1506.938,1418.9015,1300.17125
"2814","AXISBANK","19-Nov-10",1426,1431.15,1431.15,1370.05,1384.7,1397.07,2683260,1504.336667,1507.007,1420.3245,1301.8525
"2815","AXISBANK","22-Nov-10",1384.7,1400,1453.8,1370,1430.6,1413.65,2764172,1499.678333,1508.031,1422.294,1303.877
"2816","AXISBANK","23-Nov-10",1430.6,1421,1427,1380.3,1421.7,1403.46,1414827,1495.373333,1507.941,1424.139,1305.83175
"2817","AXISBANK","24-Nov-10",1421.7,1428,1430.95,1370,1384.8,1412.31,986465,1490.093333,1507.111,1425.6275,1307.64225
"2818","AXISBANK","25-Nov-10",1384.8,1385.2,1395.7,1336.1,1342.9,1357.08,2293068,1481.898333,1504.569,1426.5235,1309.164
"2819","AXISBANK","26-Nov-10",1342.9,1341,1367.25,1297,1330.9,1331.19,1470206,1474.131667,1501.491,1427.462,1310.69525
"2820","AXISBANK","29-Nov-10",1330.9,1348.95,1349,1321,1329.1,1331.83,1094087,1468.366667,1497.943,1428.3375,1312.17475
"2821","AXISBANK","30-Nov-10",1329.1,1329,1389.8,1315.2,1366.85,1357.78,1306098,1464.53,1494.343,1429.275,1313.86475
"2822","AXISBANK","1-Dec-10",1366.85,1370.05,1428.9,1370,1424.45,1406.46,1101487,1463.061667,1492.217,1430.6365,1315.85625
"2823","AXISBANK","2-Dec-10",1424.45,1441,1461,1423.15,1455.35,1439.33,1329574,1463.066667,1490.73,1432.193,1317.7965
"2824","AXISBANK","3-Dec-10",1455.35,1455.35,1455.35,1388.85,1406.15,1409.91,1603168,1459.728333,1488.948,1433.11,1319.33475
"2825","AXISBANK","6-Dec-10",1406.15,1424.7,1424.7,1376,1382.45,1400.07,937766,1457.01,1486.46,1433.4315,1320.7745
"2826","AXISBANK","7-Dec-10",1382.45,1385,1385.05,1307.5,1324.5,1326.87,2431914,1452.341667,1482.807,1433.105,1321.85975
"2827","AXISBANK","8-Dec-10",1324.5,1319,1319,1243.3,1251.5,1269.72,4293576,1445.408333,1477.731,1432.012,1322.6265
"2828","AXISBANK","9-Dec-10",1251.5,1262.4,1299,1229.7,1245.75,1274.12,3133521,1438.698333,1472.438,1430.78,1323.38625
"2829","AXISBANK","10-Dec-10",1245.75,1253,1330,1248,1323.55,1300.3,2103044,1434.656667,1468.177,1430.544,1324.52275
"2830","AXISBANK","13-Dec-10",1323.55,1340,1355,1293.1,1320.65,1321.77,1774092,1429.643333,1463.093,1430.1825,1325.5035
"2831","AXISBANK","14-Dec-10",1320.65,1333.8,1334.9,1285.2,1303.35,1301.85,2513689,1422.635,1457.618,1429.3165,1326.24525
"2832","AXISBANK","15-Dec-10",1303.35,1300,1321,1280.05,1297.6,1300.49,1995674,1415.001667,1452.064,1428.434,1326.98875
"2833","AXISBANK","16-Dec-10",1297.6,1304.65,1319.7,1285.1,1309.35,1305.78,1938887,1407.443333,1447.006,1427.783,1327.92725
"2834","AXISBANK","20-Dec-10",1309.35,1310,1310,1266.85,1270.9,1281.1,1471260,1398.326667,1441.05,1426.9925,1328.765
"2835","AXISBANK","21-Dec-10",1270.9,1280.9,1323.9,1280,1318.35,1310.19,1862798,1390.61,1436.01,1426.52,1329.71025
"2836","AXISBANK","22-Dec-10",1318.35,1328,1329.5,1304.2,1311.65,1316.34,1171119,1382.468333,1431.226,1426.202,1330.68025
"2837","AXISBANK","23-Dec-10",1311.65,1322.8,1322.8,1309.65,1314.1,1313.7,566107,1374.195,1426.644,1425.8355,1331.59325
"2838","AXISBANK","24-Dec-10",1314.1,1300,1324.8,1300,1322,1314.74,518834,1366.815,1421.309,1425.4955,1332.4465
"2839","AXISBANK","27-Dec-10",1322,1329.4,1330,1310.1,1316.6,1318.41,415449,1359.955,1416.363,1425.3475,1333.27425
"2840","AXISBANK","28-Dec-10",1316.6,1321.9,1321.9,1286.55,1288.9,1296.97,714182,1353.185,1412.1,1425.0705,1334.00525
"2841","AXISBANK","29-Dec-10",1288.9,1290.55,1315,1290.55,1312.4,1305.83,788582,1346.208333,1408.709,1425.0515,1334.84275
"2842","AXISBANK","30-Dec-10",1312.4,1320,1338.7,1305.1,1333.8,1324.14,1410092,1341.696667,1406.015,1425.2915,1335.76575
"2843","AXISBANK","31-Dec-10",1333.8,1336.75,1358,1331.9,1350.1,1349.62,902611,1339.166667,1403.913,1425.8435,1336.69725
"2844","AXISBANK","3-Jan-11",1350.1,1365,1372,1342.3,1367.65,1361.43,1053220,1338.598333,1401.14,1426.629,1337.7555
"2845","AXISBANK","4-Jan-11",1367.65,1372.9,1376.6,1343.5,1347.95,1354.47,1383815,1335.843333,1398.819,1426.9525,1338.76275
"2846","AXISBANK","5-Jan-11",1347.95,1351,1351,1303,1310.9,1316.4,1749878,1332.15,1395.746,1426.7795,1339.5075
"2847","AXISBANK","6-Jan-11",1310.9,1316.35,1322.1,1300,1305.85,1307.36,793434,1329.518333,1392.673,1426.472,1340.26275
"2848","AXISBANK","7-Jan-11",1305.85,1300.35,1300.35,1263.9,1280.65,1283.35,2409583,1327.443333,1389.345,1425.971,1340.69975
"2849","AXISBANK","10-Jan-11",1280.65,1285,1305,1246.3,1254.6,1279.51,1614057,1324.9,1385.541,1424.9845,1340.978
"2850","AXISBANK","11-Jan-11",1254.6,1260.1,1325.5,1260,1300.2,1287.34,2508622,1323.936667,1382.124,1424.351,1341.6135
"2851","AXISBANK","12-Jan-11",1300.2,1305.95,1322.85,1290,1313.35,1306.15,2592040,1322.153333,1378.119,1423.8145,1342.339
"2852","AXISBANK","13-Jan-11",1313.35,1308.5,1327.6,1261.1,1265.45,1287.44,1144848,1316.853333,1372.896,1422.6565,1342.7985
"2853","AXISBANK","14-Jan-11",1265.45,1269.8,1277,1195,1201.6,1233.44,2692770,1308.395,1366.206,1420.951,1342.921
"2854","AXISBANK","17-Jan-11",1201.6,1212,1240,1200.1,1229,1226.27,2063871,1302.49,1359.898,1419.624,1343.19325
"2855","AXISBANK","18-Jan-11",1229,1230.15,1297.95,1230.15,1278.25,1273.67,2940254,1299.016667,1354.466,1418.7285,1343.763
"2856","AXISBANK","19-Jan-11",1278.25,1280,1297,1268,1280.1,1283.32,1591785,1297.536667,1348.95,1418.26,1344.37975
"2857","AXISBANK","20-Jan-11",1280.1,1274,1333.45,1255,1285.1,1285.4,2582837,1298.656667,1343.406,1417.8715,1344.888
"2858","AXISBANK","21-Jan-11",1285.1,1275,1293.65,1266,1287.05,1285.07,2037127,1300.033333,1338.279,1417.4355,1345.43875
"2859","AXISBANK","24-Jan-11",1287.05,1289,1344.75,1289,1325.75,1328.47,3262159,1300.106667,1334.346,1417.152,1346.2795
"2860","AXISBANK","25-Jan-11",1325.75,1328,1344,1293.75,1297.2,1320.01,2648349,1299.325,1330.45,1416.2435,1347.024
"2861","AXISBANK","27-Jan-11",1297.2,1314,1326,1287,1298.95,1314.7,2875539,1299.178333,1325.995,1415.4365,1347.77675
"2862","AXISBANK","28-Jan-11",1298.95,1300,1304.4,1243.45,1253.5,1263.62,2604734,1297.708333,1321.682,1414.025,1348.24775
"2863","AXISBANK","31-Jan-11",1253.5,1232.05,1262.8,1228.65,1242.2,1246.06,1944281,1295.47,1318.006,1412.472,1348.52375
"2864","AXISBANK","1-Feb-11",1242.2,1253.65,1257.65,1234,1242.65,1246.13,1620065,1294.528333,1315.165,1411.086,1348.55
"2865","AXISBANK","2-Feb-11",1242.65,1255,1257,1216.05,1225.05,1231.13,1709919,1291.418333,1311.054,1409.5425,1348.5505
"2866","AXISBANK","3-Feb-11",1225.05,1218,1263.4,1218,1256.35,1247.78,983587,1289.575,1307.747,1407.844,1348.65275
"2867","AXISBANK","4-Feb-11",1256.35,1245.35,1268.3,1212.2,1222.6,1240.56,1810354,1286.525,1304.503,1405.807,1348.36775
"2868","AXISBANK","7-Feb-11",1222.6,1242.4,1242.4,1215.25,1228.55,1229.68,982536,1283.41,1302.216,1403.3925,1348.12775
"2869","AXISBANK","8-Feb-11",1228.55,1225.1,1234,1182.1,1190.7,1199.55,1266946,1279.213333,1299.412,1400.4515,1347.81075
"2870","AXISBANK","9-Feb-11",1190.7,1185,1195.05,1150,1160.65,1174.15,1759397,1274.938333,1296.043,1396.993,1347.2435
"2871","AXISBANK","10-Feb-11",1160.65,1156.1,1194.8,1150,1165.55,1169.91,1883525,1270.043333,1292.017,1393.18,1346.72125
"2872","AXISBANK","11-Feb-11",1165.55,1165.1,1229.7,1163.15,1221.7,1192.87,1441279,1266.306667,1287.962,1390.0895,1346.52725
"2873","AXISBANK","14-Feb-11",1221.7,1207.1,1275.9,1207.1,1270.05,1254.01,1310413,1263.638333,1284.256,1387.493,1346.63025
"2874","AXISBANK","15-Feb-11",1270.05,1277.4,1288.3,1250.3,1274.8,1271.3,1399151,1260.543333,1281.629,1385.2885,1346.79775
"2875","AXISBANK","16-Feb-11",1274.8,1265.15,1305,1265.15,1296.8,1293.69,1648304,1258.838333,1279.916,1383.188,1347.112
"2876","AXISBANK","17-Feb-11",1296.8,1348.85,1348.85,1292.05,1317.5,1309.89,1475778,1259.058333,1279.776,1381.2915,1347.74375
"2877","AXISBANK","18-Feb-11",1317.5,1318,1341.3,1290.05,1296.8,1315.36,2099458,1258.756667,1280.682,1379.2065,1347.9805
"2878","AXISBANK","21-Feb-11",1296.8,1290,1313,1278,1306.95,1298.3,1077947,1259.633333,1281.906,1377.172,1348.2185
"2879","AXISBANK","22-Feb-11",1306.95,1271.3,1294,1258,1264.65,1273.48,1025733,1259.968333,1280.728,1374.4525,1348.09225
"2880","AXISBANK","23-Feb-11",1264.65,1259.95,1279,1251.3,1255,1264.87,939210,1258.461667,1279.415,1371.254,1347.8095
"2881","AXISBANK","24-Feb-11",1255,1243,1251,1180,1190.35,1209.75,2009530,1254.361667,1277.155,1367.3865,1347.2825
"2882","AXISBANK","25-Feb-11",1190.35,1205.9,1244,1193.75,1232.5,1215.39,1679658,1253.263333,1275.853,1363.9585,1347.134
"2883","AXISBANK","28-Feb-11",1232.5,1233,1293.3,1212,1218.55,1246.29,1839901,1253.828333,1274.037,1360.5215,1346.95325
"2884","AXISBANK","1-Mar-11",1218.55,1235,1299,1233.45,1288.8,1269.78,1411011,1255.821667,1274.395,1357.7225,1347.372
"2885","AXISBANK","3-Mar-11",1288.8,1278,1320,1261.1,1309.8,1290.16,2269095,1256.873333,1274.224,1355.117,1347.88125
"2886","AXISBANK","4-Mar-11",1309.8,1324.4,1341,1313.15,1328.3,1328.19,1629482,1258.48,1274.557,1352.8915,1348.4445
"2887","AXISBANK","7-Mar-11",1328.3,1305,1310,1266,1283.4,1283.09,1115941,1258.423333,1273.943,1350.2935,1348.86975
"2888","AXISBANK","8-Mar-11",1283.4,1286,1318,1283.1,1311.5,1303.72,986796,1259.238333,1273.733,1347.521,1349.60775
"2889","AXISBANK","9-Mar-11",1311.5,1317,1329.55,1292,1300.95,1309.25,1333258,1258.411667,1273.42,1344.8915,1350.328
"2890","AXISBANK","10-Mar-11",1300.95,1297.15,1297.15,1275,1285.05,1282.55,694119,1258.006667,1273.343,1342.7215,1350.67425
"2891","AXISBANK","11-Mar-11",1285.05,1276,1297,1258.3,1265.7,1273.29,1268319,1256.898333,1272.409,1340.559,1350.876
"2892","AXISBANK","14-Mar-11",1265.7,1266,1296.9,1266,1290.35,1283.9,968755,1258.126667,1271.54,1338.7775,1351.166
"2893","AXISBANK","15-Mar-11",1290.35,1253.35,1299.8,1245.7,1282.95,1280.5,1490386,1259.485,1270.197,1337.055,1351.67225
"2894","AXISBANK","16-Mar-11",1282.95,1290,1325,1290,1318.6,1313.92,1492511,1262.016667,1269.216,1335.178,1352.2595
"2895","AXISBANK","17-Mar-11",1318.6,1300,1328.35,1286.3,1291.1,1302.87,1689672,1264.218333,1268.079,1333.449,1352.5035
"2896","AXISBANK","18-Mar-11",1291.1,1298,1300,1261.1,1269.2,1274.63,1549179,1264.646667,1267.245,1331.4955,1352.62225
"2897","AXISBANK","21-Mar-11",1269.2,1288,1290,1261.1,1279.35,1276.7,588554,1266.538333,1266.715,1329.694,1352.945
"2898","AXISBANK","22-Mar-11",1279.35,1288,1305,1278,1295.9,1294.85,775686,1268.783333,1267.02,1328.1825,1353.2935
"2899","AXISBANK","23-Mar-11",1295.9,1295,1317.5,1291.35,1315.4,1309.16,924235,1272.94,1268.236,1326.8885,1353.67225
"2900","AXISBANK","24-Mar-11",1315.4,1318.2,1334.4,1307.55,1319.45,1320.83,1208316,1278.233333,1268.621,1325.3725,1354.0295
"2901","AXISBANK","25-Mar-11",1319.45,1342.8,1369.9,1326.95,1364.95,1353.16,1947999,1284.88,1269.653,1323.886,1354.62525
"2902","AXISBANK","28-Mar-11",1364.95,1370,1392.3,1365.05,1384.25,1383.59,1456980,1290.298333,1272.029,1322.4625,1355.264
"2903","AXISBANK","29-Mar-11",1384.25,1377.6,1431.75,1377.6,1422.15,1411.56,2493596,1295.368333,1276.44,1321.323,1356.1485
"2904","AXISBANK","30-Mar-11",1422.15,1426.9,1432.15,1413.55,1426.45,1423.6,1174433,1300.423333,1280.389,1320.1435,1357.17775
"2905","AXISBANK","31-Mar-11",1426.45,1429,1443.55,1386.05,1403.85,1411.44,2618567,1303.991667,1282.901,1318.6835,1358.122
"2906","AXISBANK","1-Apr-11",1403.85,1410.3,1417,1378.6,1407.75,1396.75,1069318,1307,1285.454,1317.202,1359.10325
"2907","AXISBANK","4-Apr-11",1407.75,1411.1,1441.9,1407,1432.1,1428.13,1091468,1311.51,1288.394,1315.9,1360.02725
"2908","AXISBANK","5-Apr-11",1432.1,1448,1448,1409.1,1424.75,1423.09,1007374,1315.436667,1291.148,1314.7135,1360.97275
"2909","AXISBANK","6-Apr-11",1424.75,1420,1441.7,1415,1428.95,1428.26,1694291,1320.913333,1293.212,1313.779,1361.8705
"2910","AXISBANK","7-Apr-11",1428.95,1430,1458,1416.7,1445.75,1441.81,1257062,1327.271667,1296.183,1313.3165,1362.78325
"2911","AXISBANK","8-Apr-11",1445.75,1446,1460.45,1435.25,1449.7,1447.42,1565244,1335.916667,1299.198,1312.5965,1363.78625
"2912","AXISBANK","11-Apr-11",1449.7,1437.2,1439.9,1403.95,1409.85,1416.97,1577093,1341.828333,1302.325,1312.0035,1364.52575
"2913","AXISBANK","13-Apr-11",1409.85,1395,1445.9,1394.35,1438.3,1425.32,1172077,1349.153333,1306.247,1312.1265,1365.514
"2914","AXISBANK","15-Apr-11",1438.3,1426.05,1457.9,1421.6,1429.9,1435.53,1382505,1353.856667,1309.992,1312.5785,1366.4515
"2915","AXISBANK","18-Apr-11",1429.9,1430,1450,1384.4,1389.8,1411.01,1421665,1356.523333,1313.287,1312.1705,1367.23225
"2916","AXISBANK","19-Apr-11",1389.8,1384,1416.8,1382.2,1409.35,1402.77,861105,1359.225,1316.347,1312.047,1368.093
"2917","AXISBANK","20-Apr-11",1409.35,1422,1452.8,1415,1448,1433.15,756970,1364.711667,1320.855,1312.679,1369.15325
