,Symbol,Series,Date,Prev.Close,Open.Price,High.Price,Low.Price,Last.Price,Close.Price,Average.Price,Total.Traded.Quantity,Turnover,No..of.Trades,Deliverable.Qty,X..Dly.Qt.to.Traded.Qty,,,MA30,MA50,MA100,MA200
4251,AXISBANK,EQ,3-Aug-16,549.65,549.65,552.95,540.85,549.15,549.35,547.14,6489800,3550804183,71428,3345992,51.56,,,542.8783333,535.949,495.5715,466.9665
4252,AXISBANK,EQ,4-Aug-16,549.35,551.9,556,544.65,548.6,547.5,549.66,5769753,3171386017,65323,3188657,55.27,,,543.9216667,536.856,496.878,467.2495
4253,AXISBANK,EQ,5-Aug-16,547.5,552.4,569,550.55,564.55,567.25,563.02,8030392,4521287968,123814,4105390,51.12,,,545.2833333,537.821,498.4205,467.60825
4254,AXISBANK,EQ,8-Aug-16,567.25,568.45,572.4,565.25,570.35,571.15,569.28,7360104,4189927166,101992,5027303,68.3,,,547.305,538.996,500.004,467.9705
4255,AXISBANK,EQ,9-Aug-16,571.15,570.5,576,566.7,574.3,574.1,572.15,7958291,4553334398,90178,4999156,62.82,,,549.2933333,540.204,501.5905,468.31775
4256,AXISBANK,EQ,10-Aug-16,574.1,574.05,575.3,563,568,567.9,567.03,6611328,3748845881,86043,4349420,65.79,,,551.09,541.258,503.081,468.624
4257,AXISBANK,EQ,11-Aug-16,567.9,564.25,574.9,564.25,570.55,569.75,570.59,5098948,2909433054,68998,2587132,50.74,,,552.82,542.414,504.5325,468.92575
4258,AXISBANK,EQ,12-Aug-16,569.75,569.85,593.2,569.8,589.55,591,585.35,13209690,7732254643,140160,9428084,71.37,,,554.7366667,543.747,506.161,469.322
4259,AXISBANK,EQ,16-Aug-16,591,593.95,593.95,580,582.95,583.3,584.9,11126973,6508195251,147521,7738398,69.55,,,556.0833333,544.56,507.633,469.61025
4260,AXISBANK,EQ,17-Aug-16,583.3,588.2,598,585.2,588.55,589.5,592.06,9879769,5849442448,182788,6375172,64.53,,,557.605,545.693,509.083,469.9525
4261,AXISBANK,EQ,18-Aug-16,589.5,591.1,597.3,590.8,593.95,593.15,594.62,12089285,7188477392,115582,9070765,75.03,,,559.3866667,546.868,510.602,470.30925
4262,AXISBANK,EQ,19-Aug-16,593.15,595.4,597.6,586.1,588,588.55,590.84,9209878,5441563277,118681,6638031,72.08,,,560.93,547.859,512.1125,470.8375
4263,AXISBANK,EQ,22-Aug-16,588.55,589.9,589.95,579.4,581.6,580.25,582.66,9499230,5534822281,184168,7175674,75.54,,,562.0566667,548.612,513.686,471.394
4264,AXISBANK,EQ,23-Aug-16,580.25,581.25,585,580.1,582.9,582.5,582.64,6963978,4057465458,102503,5364769,77.04,,,563.3266667,549.441,515.2165,471.9295
4265,AXISBANK,EQ,24-Aug-16,582.5,584.85,584.85,578.65,584,583.4,581.79,5835501,3395017179,74725,3834141,65.7,,,564.0733333,550.486,516.608,472.45525
4266,AXISBANK,EQ,25-Aug-16,583.4,586.8,594,585,586,586.55,588.73,17177795,10113038461,188147,12892965,75.06,,,565.0633333,551.624,518.032,473.01475
4267,AXISBANK,EQ,26-Aug-16,586.55,586.5,589,580.3,586.75,586.4,584.69,7531289,4403497234,125856,5547570,73.66,,,565.935,552.776,519.397,473.58425
4268,AXISBANK,EQ,29-Aug-16,586.4,586.4,597,586,590.1,589.15,591.52,12461059,7370947209,176953,9431696,75.69,,,566.7383333,554.09,520.841,474.211
4269,AXISBANK,EQ,30-Aug-16,589.15,592,599.25,588.55,591.55,591.15,593.14,11834475,7019453147,152837,8467211,71.55,,,567.41,555.375,522.4265,474.841
4270,AXISBANK,EQ,31-Aug-16,591.15,591.5,603.85,580.7,595.85,596.85,595.61,120541914,71795503633,366475,94901165,78.73,,,568.4566667,556.863,524.1485,475.5005
4271,AXISBANK,EQ,1-Sep-16,596.85,597.05,603,592,597.5,596.65,597.21,10204784,6094355518,140305,5627207,55.14,,,569.7366667,558.448,525.8485,476.142
4272,AXISBANK,EQ,2-Sep-16,596.65,597.7,602,594.25,599.25,599.2,597.89,7279782,4352512521,158108,4828241,66.32,,,571.775,560.108,527.6245,476.73625
4273,AXISBANK,EQ,6-Sep-16,599.2,602.5,637.8,602.5,636.8,635.9,624,15252302,9517399703,214315,7683818,50.38,,,575.0483333,562.298,529.6855,477.491
4274,AXISBANK,EQ,7-Sep-16,635.9,637.75,638.3,622.5,626.15,625.1,630.49,11869960,7483868903,138531,7541891,63.54,,,577.9483333,564.59,531.596,478.20925
4275,AXISBANK,EQ,8-Sep-16,625.1,626,634,619.75,628.9,629.35,626.25,8039571,5034758001,146856,4395944,54.68,,,580.4666667,566.888,533.4845,478.978
4276,AXISBANK,EQ,9-Sep-16,629.35,615.1,624.7,611.7,613.55,613.1,617.34,9795054,6046873329,118963,6237062,63.68,,,582.6083333,568.87,535.163,479.72575
4277,AXISBANK,EQ,12-Sep-16,613.1,597.8,601.85,588.4,594.5,592.1,592.9,8471237,5022556833,114963,5120447,60.45,,,584.2166667,570.355,536.493,480.371
4278,AXISBANK,EQ,14-Sep-16,592.1,593,604.65,590.45,603.65,601.8,597.95,5915220,3536989444,112520,3111294,52.6,,,586.0716667,571.721,537.8315,481.08075
4279,AXISBANK,EQ,15-Sep-16,601.8,601.05,603,583.3,590,588.75,589.07,7145326,4209128433,89350,3939813,55.14,,,587.345,572.638,538.9605,481.711
4280,AXISBANK,EQ,16-Sep-16,588.75,592.25,612.4,592.25,599.95,602.2,602.69,19309804,11637731902,145696,12178189,63.07,,,589.0966667,573.805,540.2835,482.40275
4281,AXISBANK,EQ,19-Sep-16,602.2,603,606,592.85,595,594.35,597.67,5311980,3174808827,85817,2764705,52.05,,,590.5966667,574.898,541.425,483.048
4282,AXISBANK,EQ,20-Sep-16,594.35,598.8,599,589.15,594.5,592.95,592.48,4538973,2689266621,80000,2263922,49.88,,,592.1116667,575.912,542.6995,483.65775
4283,AXISBANK,EQ,21-Sep-16,592.95,596.5,600.35,594.5,599,598.9,597.97,5480087,3276911880,89714,2935190,53.56,,,593.1666667,576.961,544.008,484.3065
4284,AXISBANK,EQ,22-Sep-16,598.9,610,612,590,590.1,591.8,597.41,10205715,6096960181,108120,5206315,51.01,,,593.855,577.909,545.202,484.9575
4285,AXISBANK,EQ,23-Sep-16,591.8,595.6,596.1,555.7,556.45,557.45,567.55,30222177,17152564656,307475,18776848,62.13,,,593.3,577.838,546.0585,485.44725
4286,AXISBANK,EQ,26-Sep-16,557.45,559.1,560,545.3,547,547.4,551,14880674,8199311506,186630,8199582,55.1,,,592.6166667,577.649,546.827,485.87175
4287,AXISBANK,EQ,27-Sep-16,547.4,551,554.25,538.7,543.2,541,547.15,9085199,4970984210,132412,4658721,51.28,,,591.6583333,577.264,547.6125,486.27425
4288,AXISBANK,EQ,28-Sep-16,541,543.15,550.65,540.5,549.3,549.1,546.9,10240083,5600328617,160273,4698315,45.88,,,590.2616667,576.945,548.493,486.70825
4289,AXISBANK,EQ,29-Sep-16,549.1,554.45,554.85,523.45,541,539.3,539.11,16581655,8939291935,151205,7354389,44.35,,,588.795,576.311,549.2715,487.11075
4290,AXISBANK,EQ,30-Sep-16,539.3,535,547.15,530.6,543,541.35,540.33,5781645,3123983823,85637,1962157,33.94,,,587.19,575.829,549.914,487.5645
4291,AXISBANK,EQ,3-Oct-16,541.35,542.95,552.3,542.9,550,550.9,549.39,5276340,2898758775,90647,2463149,46.68,,,585.7816667,575.682,550.5435,488.06925
4292,AXISBANK,EQ,4-Oct-16,550.9,553,553.35,541,548,546.6,547.02,5690321,3112704994,64609,2104564,36.98,,,584.3833333,575.853,551.0275,488.599
4293,AXISBANK,EQ,5-Oct-16,546.6,550,550.65,533.25,534,535.7,540.07,8222912,4440965862,123343,4359344,53.01,,,582.8983333,575.813,551.459,489.12075
4294,AXISBANK,EQ,6-Oct-16,535.7,531.7,535,524.05,533.5,530.8,529.25,10646794,5634772648,151377,6084966,57.15,,,581.175,575.667,551.8605,489.59425
4295,AXISBANK,EQ,7-Oct-16,530.8,530,539.4,530,533.75,533.85,534.84,7702773,4119738402,87759,3478947,45.16,,,579.5233333,575.268,552.3345,490.07275
4296,AXISBANK,EQ,10-Oct-16,533.85,538,538.75,530.3,532.5,531.55,533.48,3261598,1740004254,49483,1227188,37.63,,,577.69,574.922,552.6165,490.55275
4297,AXISBANK,EQ,13-Oct-16,531.55,529,529.9,513.2,517.4,518.8,522.82,10008090,5232443936,123341,6161927,61.57,,,575.4366667,574.421,552.7935,490.984
4298,AXISBANK,EQ,14-Oct-16,518.8,521,525,516.8,521.55,520.65,520.19,4314775,2244518678,73939,1819447,42.17,,,573.1533333,573.911,553.095,491.3755
4299,AXISBANK,EQ,17-Oct-16,520.65,524.15,533.8,517.1,518.85,519,525.32,7930102,4165807399,94658,2794885,35.24,,,570.7483333,573.28,553.379,491.737
4300,AXISBANK,EQ,18-Oct-16,519,523.9,534.05,518.4,532.85,532.45,525.65,13532992,7113589064,131266,7916625,58.5,,,568.6016667,572.936,553.8385,492.13925
4301,AXISBANK,EQ,19-Oct-16,532.45,535.65,542,529.1,535.1,535.55,536,10754624,5764491223,108743,5253888,48.85,,,566.565,572.66,554.3045,492.56325
4302,AXISBANK,EQ,20-Oct-16,535.55,537.1,544.85,536,540,540.05,540.52,6969699,3767287108,78551,3118038,44.74,,,564.5933333,572.511,554.6835,492.98675
4303,AXISBANK,EQ,21-Oct-16,540.05,538.7,539.2,524.2,525.5,526.1,527.79,6526349,3444531422,90737,2488603,38.13,,,560.9333333,571.688,554.7545,493.3255
4304,AXISBANK,EQ,24-Oct-16,526.1,529.45,530,517.55,521.8,521.55,521.43,10660533,5558717805,145043,5867678,55.04,,,557.4816667,570.696,554.846,493.65775
4305,AXISBANK,EQ,25-Oct-16,521.55,520.9,531.5,520.1,530.5,529.1,526.97,7356952,3876880622,75959,3278884,44.57,,,554.14,569.796,555,494.05775
4306,AXISBANK,EQ,26-Oct-16,529.1,499,502,484.5,485.25,487.55,489.96,38780250,19000942955,498492,21820377,56.27,,,549.955,568.189,554.7235,494.246
4307,AXISBANK,EQ,27-Oct-16,487.55,485,489.6,477.3,487,485.65,484.35,17198496,8330024265,157471,10607950,61.68,,,546.4066667,566.507,554.4605,494.48225
4308,AXISBANK,EQ,28-Oct-16,485.65,486.9,494,484.55,487,486.9,487.97,12688495,6191636797,199989,7890488,62.19,,,542.5766667,564.425,554.086,494.7345
4309,AXISBANK,EQ,30-Oct-16,486.9,490,491,486.2,486.8,487.7,488.62,937701,458179264.7,15648,391825,41.79,,,539.2083333,562.513,553.5365,495.0195
4310,AXISBANK,EQ,1-Nov-16,487.7,488.05,488.05,474.45,475.1,475.8,479.42,10425548,4998254900,218825,6721949,64.48,,,534.995,560.239,552.966,495.35225
4311,AXISBANK,EQ,2-Nov-16,475.8,469.8,480.5,468.1,476.05,476.8,474.09,9885845,4686732121,162240,3729381,37.72,,,531.0766667,557.912,552.39,495.66775
4312,AXISBANK,EQ,3-Nov-16,476.8,475.5,479.8,473.65,476,475.85,476.39,6631504,3159213427,94111,3750328,56.55,,,527.1733333,555.658,551.7585,495.961
4313,AXISBANK,EQ,4-Nov-16,475.85,474.4,485.7,474.2,478,478.7,480.31,10868004,5220009453,180881,5743532,52.85,,,523.1666667,553.627,551.1195,496.324
4314,AXISBANK,EQ,7-Nov-16,478.7,484.75,489.45,482.05,483.9,485.4,485.62,6990315,3394628217,111500,4286375,61.32,,,519.62,551.685,550.563,496.7175
4315,AXISBANK,EQ,8-Nov-16,485.4,487.05,492.45,483.25,491.55,490.85,488.75,7460548,3646352234,134537,4625343,62,,,517.4,549.834,550.16,497.21875
4316,AXISBANK,EQ,9-Nov-16,490.85,459,493.95,458.95,489.3,487.55,481.28,12824970,6172343552,140953,6089286,47.48,,,515.405,547.854,549.739,497.78525
4317,AXISBANK,EQ,10-Nov-16,487.55,494,513.6,494,507.5,506.95,506.2,11433458,5787575579,171997,4887757,42.75,,,514.27,546.265,549.5205,498.454
4318,AXISBANK,EQ,11-Nov-16,506.95,505,512.7,495,495.45,498.75,501.18,7085764,3551245656,85219,2590609,36.56,,,512.5916667,544.457,549.2735,498.98275
4319,AXISBANK,EQ,15-Nov-16,498.75,498,503,476.75,480.05,479.3,487.86,11822835,5767919410,176133,6459920,54.64,,,510.5916667,542.22,548.7975,499.44125
4320,AXISBANK,EQ,16-Nov-16,479.3,486.85,487.35,470.1,471.85,472.7,478.1,10704594,5117860866,143471,6143673,57.39,,,508.3033333,539.737,548.3,499.759
4321,AXISBANK,EQ,17-Nov-16,472.7,474.35,484.4,471.35,475,474.1,478.07,10250008,4900250927,144165,6443950,62.87,,,505.7433333,537.286,547.867,500.00875
4322,AXISBANK,EQ,18-Nov-16,474.1,478,478.9,472,473,473.45,474.81,4572569,2171107227,73638,1952821,42.71,,,503.305,534.771,547.4395,500.27175
4323,AXISBANK,EQ,21-Nov-16,473.45,475.9,476.5,463.05,466.7,465.7,468.05,6217176,2909974447,112722,2783302,44.77,,,500.9716667,531.367,546.8325,500.52325
4324,AXISBANK,EQ,22-Nov-16,465.7,468.05,475.5,458.05,474.65,470.75,465.59,7313923,3405298567,130687,3782737,51.72,,,498.97,528.28,546.435,500.84875
4325,AXISBANK,EQ,23-Nov-16,470.75,475,482.55,469.15,479,480.5,477.29,6477616,3091688174,129650,3401491,52.51,,,497.1916667,525.303,546.0955,501.20925
4326,AXISBANK,EQ,24-Nov-16,480.5,479.7,479.7,466.05,469,468.2,471.4,8199524,3865291056,128517,4884748,59.57,,,495.08,522.405,545.6375,501.55375
4327,AXISBANK,EQ,25-Nov-16,468.2,472.25,473,465.3,471.15,471.2,469.49,4674455,2194609733,99098,1857864,39.75,,,493.4933333,519.987,545.171,501.95525
4328,AXISBANK,EQ,28-Nov-16,471.2,464,477.6,461.15,472.75,472.9,470.06,8268812,3886872426,180208,4451681,53.84,,,491.9016667,517.409,544.565,502.417
4329,AXISBANK,EQ,29-Nov-16,472.9,473,475.6,463,465.7,464.65,469.18,7612624,3571666367,112671,4437354,58.29,,,490.09,514.927,543.7825,502.8265
4330,AXISBANK,EQ,30-Nov-16,464.65,465,471,462.05,469.85,469.85,466.73,13575386,6335998322,178067,9098082,67.02,,,488.0033333,512.28,543.0425,503.178
4331,AXISBANK,EQ,1-Dec-16,469.85,474,474.45,464.3,465,466.05,467.42,7451748,3483120005,132985,4461449,59.87,,,485.6866667,509.714,542.306,503.4655
4332,AXISBANK,EQ,2-Dec-16,466.05,466.9,466.9,458,459.6,459.95,462.44,6381901,2951270882,120009,2767908,43.37,,,483.0166667,507.054,541.483,503.76575
4333,AXISBANK,EQ,5-Dec-16,459.95,457.7,464.7,455.8,461.3,460.75,459.97,4995436,2297763202,77514,1838815,36.81,,,480.8383333,504.291,540.626,504.1015
4334,AXISBANK,EQ,6-Dec-16,460.75,461.8,463.2,454.35,454.75,455.95,458.29,5465618,2504813783,93769,2913461,53.31,,,478.6516667,501.574,539.7415,504.49525
4335,AXISBANK,EQ,7-Dec-16,455.95,457.85,457.85,441.25,447,447.1,452.47,7558363,3419948613,109401,3230309,42.74,,,475.9183333,499.367,538.6025,504.77525
4336,AXISBANK,EQ,8-Dec-16,447.1,449.9,452.85,447.4,449.1,449.35,450.58,7629221,3437543569,125644,4897248,64.19,,,474.645,497.406,537.5275,504.93375
4337,AXISBANK,EQ,9-Dec-16,449.35,451.7,458,445.55,455.65,456.4,452.06,7780448,3517254750,120526,3924030,50.43,,,473.67,495.714,536.489,505.18675
4338,AXISBANK,EQ,12-Dec-16,456.4,445,452,444.1,444.8,445.1,447.69,6849079,3066258545,105313,3134111,45.76,,,472.2766667,493.634,535.2895,505.39675
4339,AXISBANK,EQ,13-Dec-16,445.1,445.8,454.45,442.3,453.5,452.95,447.94,8404874,3764867827,112381,5354569,63.71,,,471.1183333,491.907,534.109,505.67125
4340,AXISBANK,EQ,14-Dec-16,452.95,454.65,469.8,454,466.55,467.2,464.47,12775149,5933644922,166025,6693147,52.39,,,470.8316667,490.424,533.1265,506.04475
4341,AXISBANK,EQ,15-Dec-16,467.2,459.1,479.4,459.1,478.75,478.1,473.37,18021627,8530899869,215450,9692278,53.78,,,470.875,488.968,532.325,506.4495
4342,AXISBANK,EQ,16-Dec-16,478.1,479.5,480.7,468.7,471.3,472.8,473.46,20477361,9695177429,177223,12208096,59.62,,,470.7733333,487.492,531.6725,506.88775
4343,AXISBANK,EQ,19-Dec-16,472.8,469.5,472.75,466.45,468.9,467.6,468.59,3735250,1750287175,62844,1753514,46.95,,,470.4033333,486.13,530.9715,507.2925
4344,AXISBANK,EQ,20-Dec-16,467.6,469,469.7,460.45,462.4,461.65,463.46,4836019,2241292415,68088,2793150,57.76,,,469.6116667,484.747,530.207,507.70975
4345,AXISBANK,EQ,21-Dec-16,461.65,463.55,465.8,455.1,455.8,457.7,461.28,4454408,2054709483,77905,2744379,61.61,,,468.5066667,483.224,529.246,508.0665
4346,AXISBANK,EQ,22-Dec-16,457.7,455.8,455.8,445.05,450.7,447.55,448.56,6540181,2933657546,94304,4235388,64.76,,,467.1733333,481.544,528.233,508.4255
4347,AXISBANK,EQ,23-Dec-16,447.55,448,449.35,436,436.2,438.1,441.77,9018273,3984023769,118922,5838899,64.75,,,464.8783333,479.93,527.1755,508.656
4348,AXISBANK,EQ,26-Dec-16,438.1,435.1,435.85,427,430.95,432,431.04,4494204,1937198257,66213,1824907,40.61,,,462.6533333,478.157,526.034,508.77975
4349,AXISBANK,EQ,27-Dec-16,432,431.1,438.9,431.1,435.8,437.65,435.64,4694669,2045180055,90729,2673274,56.94,,,461.265,476.53,524.905,508.88225
4350,AXISBANK,EQ,28-Dec-16,437.65,439.7,448.25,438,438.7,440.05,442.82,5072550,2246251318,80818,1948871,38.42,,,460.1766667,474.682,523.809,509.00225
4351,AXISBANK,EQ,29-Dec-16,440.05,442,445.9,437.7,445.9,444.25,442.37,6082573,2690775731,148525,3126070,51.39,,,459.1816667,472.856,522.758,509.16475
4352,AXISBANK,EQ,30-Dec-16,444.25,445.5,452.2,445.05,450.3,449.95,450.18,4616817,2078387355,87570,2532353,54.85,,,458.3983333,471.054,521.7825,509.33025
4353,AXISBANK,EQ,2-Jan-17,449.95,451.4,452,441.25,447,447.75,446.18,3054394,1362800099,39650,822758,26.94,,,457.8,469.487,520.5875,509.504
4354,AXISBANK,EQ,3-Jan-17,447.75,449.6,457.8,443.5,454.95,455.25,453.44,4621782,2095716069,55775,1658363,35.88,,,457.2833333,468.161,519.4285,509.71625
4355,AXISBANK,EQ,4-Jan-17,455.25,455,460,451.95,454.1,453.1,455.06,3703873,1685472271,49980,1457227,39.34,,,456.37,466.641,518.2185,509.9045
4356,AXISBANK,EQ,5-Jan-17,453.1,454.6,463.9,453.25,457.1,458.05,458.46,5829373,2672528207,93787,2889776,49.57,,,456.0316667,466.051,517.12,510.1005
4357,AXISBANK,EQ,6-Jan-17,458.05,459.7,461.8,454.05,454.4,455.2,457.22,4431212,2026048015,58851,1668064,37.64,,,455.4983333,465.442,515.9745,510.2535
4358,AXISBANK,EQ,9-Jan-17,455.2,456.9,459.35,451.55,453.2,452.75,454.96,2690456,1224048274,38066,934640,34.74,,,454.8266667,464.759,514.592,510.3765
4359,AXISBANK,EQ,10-Jan-17,452.75,455.5,456.05,424.4,447.8,447.35,446.88,9436151,4216849684,93174,2962535,31.4,,,454.25,463.952,513.2325,510.43275
4360,AXISBANK,EQ,11-Jan-17,447.35,451.85,457.55,448.2,452.5,453.6,452.99,5678047,2572113987,90411,2241633,39.48,,,453.7083333,463.508,511.8735,510.47825
4361,AXISBANK,EQ,12-Jan-17,453.6,454.2,461.4,452.6,455.8,455.2,456.91,5106342,2333151503,74165,2380973,46.63,,,453.3466667,463.076,510.494,510.548
4362,AXISBANK,EQ,13-Jan-17,455.2,457,475.2,455.2,472,472.8,469.33,12693510,5957412221,161048,6177412,48.67,,,453.775,463.015,509.3365,510.7245
4363,AXISBANK,EQ,16-Jan-17,472.8,472.5,480.5,468.3,477.2,477.25,476.54,7430300,3540822413,91629,3379810,45.49,,,454.325,462.986,508.3065,510.99625
4364,AXISBANK,EQ,17-Jan-17,477.25,477.3,488.2,476.95,485.6,487.2,483.42,11331156,5477655783,151267,6934887,61.2,,,455.3666667,463.022,507.3535,511.285
4365,AXISBANK,EQ,18-Jan-17,487.2,487.15,491.7,483.25,487,488.5,487.69,8789347,4286506347,110773,4969540,56.54,,,456.7466667,462.975,506.4045,511.50625
4366,AXISBANK,EQ,19-Jan-17,488.5,486.7,487.9,479.3,480.7,483.8,483.72,7688347,3719035598,116459,3365494,43.77,,,457.895,462.9,505.377,511.7045
4367,AXISBANK,EQ,20-Jan-17,483.8,458,461.4,448,448.7,450.75,455,30189779,13736369571,356406,15072926,49.93,,,457.7066667,461.776,504.0205,511.70875
4368,AXISBANK,EQ,23-Jan-17,450.75,445.25,448.95,441.1,445,445,444.75,16502895,7339742399,146987,10565074,64.02,,,457.7033333,460.701,502.579,511.71
4369,AXISBANK,EQ,24-Jan-17,445,447.8,452.55,445.3,452,451.25,449,7103963,3189646189,128370,4197478,59.09,,,457.6466667,460.14,501.18,511.80325
4370,AXISBANK,EQ,25-Jan-17,451.25,452,465.1,452,464.4,463.55,460.92,14328065,6604123416,189669,8509281,59.39,,,457.525,459.957,499.847,511.99775
4371,AXISBANK,EQ,27-Jan-17,463.55,465.25,478.85,465.25,472,472.85,474.24,8821164,4183370882,135755,5097039,57.78,,,457.35,459.932,498.609,512.22875
4372,AXISBANK,EQ,30-Jan-17,472.85,472,476.6,470.85,471.45,471.9,473.44,4525720,2142652452,70528,2653495,58.63,,,457.32,459.901,497.336,512.48025
4373,AXISBANK,EQ,31-Jan-17,471.9,472,472,464.3,466,466,466.74,10629001,4961019590,106673,8600223,80.91,,,457.2666667,459.907,495.637,512.66125
4374,AXISBANK,EQ,1-Feb-17,466,467.75,479.9,460,475.8,475.65,471.68,8340303,3933935007,100129,4571977,54.82,,,457.7333333,460.005,494.1425,512.86925
4375,AXISBANK,EQ,2-Feb-17,475.65,476.25,486,473.35,483,482.55,482.87,7557596,3649313863,103188,4066127,53.8,,,458.5616667,460.046,492.6745,513.0795
4376,AXISBANK,EQ,3-Feb-17,482.55,483.7,492.5,480.15,489.9,490.7,487.58,7134563,3478684029,77751,3474987,48.71,,,460,460.496,491.4505,513.30675
4377,AXISBANK,EQ,6-Feb-17,490.7,494.75,500.2,492,499,498.3,496.6,8575116,4258370811,79040,5473532,63.83,,,462.0066667,461.038,490.5125,513.50275
4378,AXISBANK,EQ,7-Feb-17,498.3,498.4,499.7,490.6,491.45,493.4,495.04,5242366,2595159876,67926,2362038,45.06,,,464.0533333,461.448,489.4285,513.63
4379,AXISBANK,EQ,8-Feb-17,493.4,492.4,492.7,481.85,488.75,487.6,486.5,9694192,4716215651,119025,5749613,59.31,,,465.7183333,461.907,488.417,513.68875
4380,AXISBANK,EQ,9-Feb-17,487.6,491,494.55,482.95,486.55,485.25,488.05,7938519,3874375748,82218,4695940,59.15,,,467.225,462.215,487.2475,513.7655
4381,AXISBANK,EQ,10-Feb-17,485.25,489.75,492.5,486.2,488.75,488.9,489.07,10345868,5059884994,103877,7925879,76.61,,,468.7133333,462.672,486.193,513.809
4382,AXISBANK,EQ,13-Feb-17,488.9,492.7,493.85,486.75,490.95,490.3,490.37,6626404,3249374743,101009,3730306,56.29,,,470.0583333,463.279,485.1665,513.933
4383,AXISBANK,EQ,14-Feb-17,490.3,490.3,491.45,482.1,486.3,486.9,485.87,4089031,1986736752,60672,2169324,53.05,,,471.3633333,463.802,484.0465,514.02725
4384,AXISBANK,EQ,15-Feb-17,486.9,488,493.45,483.8,489,488.2,488.31,6242589,3048300826,87387,3441356,55.13,,,472.4616667,464.447,483.0105,514.10625
4385,AXISBANK,EQ,16-Feb-17,488.2,487.7,494.35,486.55,493.2,493.15,490.87,5218900,2561780033,71174,2937519,56.29,,,473.7966667,465.368,482.3675,514.213
4386,AXISBANK,EQ,17-Feb-17,493.15,501,504,487.4,488.95,489.1,495.54,12983330,6433816568,98317,7504264,57.8,,,474.8316667,466.163,481.7845,514.30575
4387,AXISBANK,EQ,20-Feb-17,489.1,489.4,490.65,479.65,479.9,481.05,484.89,5840632,2832055083,67635,3577547,61.25,,,475.6933333,466.656,481.185,514.39875
4388,AXISBANK,EQ,21-Feb-17,481.05,481.9,509.05,481.2,506.75,504.35,493.14,16440027,8107180962,134791,7818503,47.56,,,477.4133333,467.841,480.7375,514.61525
4389,AXISBANK,EQ,22-Feb-17,504.35,508.5,528.05,507.8,524.2,525.3,519.18,20167381,10470571142,266431,8877589,44.02,,,480.0116667,469.288,480.5975,514.9345
4390,AXISBANK,EQ,23-Feb-17,525.3,525,530,518.05,524.55,528.15,525.35,10360480,5442840137,154412,5690909,54.93,,,482.4966667,470.507,480.4655,515.18975
4391,AXISBANK,EQ,27-Feb-17,528.15,527.9,527.9,507.3,509.1,508.95,513.5,7372140,3785567297,112788,3578982,48.55,,,484.2883333,471.124,480.046,515.29475
4392,AXISBANK,EQ,28-Feb-17,508.95,509.4,512.5,504.6,506,506.65,507.87,5799421,2945331738,105184,2996636,51.67,,,485.4166667,471.801,479.6465,515.337
4393,AXISBANK,EQ,1-Mar-17,506.65,511,522,510.15,514,513.4,516.4,7624002,3937036709,100320,3143214,41.23,,,486.6216667,472.717,479.4235,515.44125
4394,AXISBANK,EQ,2-Mar-17,513.4,515.1,519.8,503.7,507.5,506.3,512.26,7112655,3643497546,122474,3667886,51.57,,,487.2583333,473.61,479.1785,515.5195
4395,AXISBANK,EQ,3-Mar-17,506.3,507.25,515,506.25,513.6,512.9,510.67,3965255,2024918628,64578,1966326,49.59,,,488.0716667,474.714,478.969,515.65175
4396,AXISBANK,EQ,6-Mar-17,512.9,514.7,520.8,512.3,518.55,518.65,517.28,6994407,3618096807,109431,4318810,61.75,,,489.2333333,476.136,478.84,515.72825
4397,AXISBANK,EQ,7-Mar-17,518.65,519,519.9,509.25,512,511.8,512.32,6043543,3096211674,113256,4118438,68.15,,,491.2683333,477.61,478.77,515.78175
4398,AXISBANK,EQ,8-Mar-17,511.8,504.6,512.8,500.25,512.05,510.15,506.51,8850848,4483002669,115528,4905726,55.43,,,493.44,479.173,478.665,515.88
4399,AXISBANK,EQ,9-Mar-17,510.15,509.6,519.55,506.5,516.15,516.4,515.55,8560015,4413090430,121362,4557341,53.24,,,495.6116667,480.748,478.639,516.009
4400,AXISBANK,EQ,10-Mar-17,516.4,519.2,520,513,515.25,515.9,515.76,5494130,2833635516,96693,2929411,53.32,,,497.3566667,482.265,478.4735,516.156
4401,AXISBANK,EQ,14-Mar-17,515.9,524.9,525.65,509.55,511,510.9,518.2,7975713,4133041017,110015,4427875,55.52,,,498.625,483.598,478.227,516.26575
4402,AXISBANK,EQ,15-Mar-17,510.9,514.7,515.8,509.05,511.75,511.7,512.4,6248549,3201758798,78589,3845361,61.54,,,499.9516667,484.833,477.9435,516.3135
4403,AXISBANK,EQ,16-Mar-17,511.7,513,516.8,511.3,513.05,513.65,513.91,5362177,2755651087,83616,3445524,64.26,,,501.54,486.151,477.819,516.28675
4404,AXISBANK,EQ,17-Mar-17,513.65,515.3,519,511.7,515.45,517.15,516.74,20296836,10488242436,132707,13276614,65.41,,,502.9233333,487.389,477.775,516.3105
4405,AXISBANK,EQ,20-Mar-17,517.15,518,518.25,501.3,502.5,502.85,506.33,4932998,2497746894,67190,2233715,45.28,,,503.6,488.384,477.5125,516.25625
4406,AXISBANK,EQ,21-Mar-17,502.85,498.75,500,486.05,489,488.3,490.2,11017752,5400950323,151010,6532415,59.29,,,503.52,488.989,477.52,516.12175
